id,probability
2141,0.958
2142,0.348
2143,0.486
2144,0.588
2145,0.944
2146,0.976
2147,0.064
2148,0.916
2149,0.38
2150,0.874
2151,0.924
2152,0.206
2153,0.356
2154,0.91
2155,0.978
2156,0.768
2157,0.908
2158,0.396
2159,0.766
2160,0.782
2161,0.864
2162,0.758
2163,0.96
2164,0.112
2165,0.584
2166,0.898
2167,0.542
2168,0.378
2169,0.91
2170,0.908
2171,0.234
2172,0.928
2173,0.32
2174,0.412
2175,0.648
2176,0.528
2177,0.414
2178,0.916
2179,0.454
2180,0.366
2181,0.358
2182,0.746
2183,0.716
2184,0.66
2185,0.796
2186,0.902
2187,0.228
2188,0.882
2189,0.946
2190,0.23
2191,0.926
2192,0.334
2193,0.656
2194,0.808
2195,0.91
2196,0.812
2197,0.318
2198,0.766
2199,0.07
2200,0.048
2201,0.574
2202,0.98
2203,0.844
2204,0.312
2205,0.714
2206,0.994
2207,0.948
2208,0.978
2209,0.782
2210,0.36
2211,0.732
2212,0.598
2213,0.75
2214,0.39
2215,0.854
2216,0.796
2217,0.886
2218,0.408
2219,0.952
2220,0.732
2221,0.77
2222,0.438
2223,0.96
2224,0.97
2225,0.702
2226,0.686
2227,0.87
2228,0.944
2229,0.518
2230,0.252
2231,0.998
2232,0.88
2233,0.986
2234,0.812
2235,0.226
2236,0.218
2237,0.978
2238,0.994
2239,0.432
2240,0.472
2241,0.092
2242,0.512
2243,0.874
2244,0.96
2245,0.988
2246,0.502
2247,0.794
2248,0.516
2249,0.956
2250,0.132
2251,0.824
2252,0.7
2253,0.772
2254,0.712
2255,0.56
2256,0.096
2257,0.986
2258,0.482
2259,0.812
2260,0.704
2261,0.54
2262,0.014
2263,0.812
2264,0.83
2265,0.71
2266,0.192
2267,0.72
2268,0.998
2269,0.71
2270,0.432
2271,0.734
2272,0.956
2273,0.804
2274,0.772
2275,0.984
2276,0.756
2277,0.992
2278,0.524
2279,0.464
2280,0.928
2281,0.748
2282,0.24
2283,0.662
2284,0.96
2285,0.17
2286,0.956
2287,0.888
2288,0.994
2289,0.3
2290,0.22
2291,0.992
2292,0.508
2293,0.752
2294,0.674
2295,0.96
2296,0.9
2297,0.692
2298,0.674
2299,0.872
2300,0.308
2301,0.946
2302,0.376
2303,0.742
2304,0.664
2305,0.608
2306,0.56
2307,0.864
2308,0.876
2309,0.514
2310,0.994
2311,0.954
2312,0.632
2313,0.428
2314,0.496
2315,0.332
2316,0.262
2317,0.014
2318,0.674
2319,0.88
2320,0.994
2321,0.98
2322,0.99
2323,0.998
2324,0.974
2325,0.202
2326,0.286
2327,0.028
2328,0.74
2329,0.824
2330,0.742
2331,0.942
2332,0.864
2333,0.76
2334,0.566
2335,0.348
2336,0.87
2337,0.948
2338,0.996
2339,0.474
2340,1.0
2341,0.428
2342,0.906
2343,0.79
2344,0.81
2345,0.9
2346,0.99
2347,0.86
2348,0.884
2349,0.904
2350,0.412
2351,0.772
2352,0.572
2353,0.804
2354,0.528
2355,0.464
2356,0.898
2357,0.176
2358,0.944
2359,0.84
2360,0.052
2361,0.96
2362,0.16
2363,0.518
2364,1.0
2365,0.884
2366,0.85
2367,0.088
2368,0.918
2369,0.526
2370,0.396
2371,0.242
2372,0.996
2373,0.352
2374,0.08
2375,1.0
2376,0.914
2377,0.216
2378,0.066
2379,0.662
2380,0.946
2381,0.532
2382,0.904
2383,0.384
2384,0.998
2385,0.188
2386,0.298
2387,0.22
2388,0.876
2389,0.956
2390,0.73
2391,0.892
2392,0.944
2393,0.494
2394,0.644
2395,0.984
2396,0.902
2397,0.578
2398,0.392
2399,0.986
2400,0.988
2401,0.544
2402,0.254
2403,0.914
2404,0.306
2405,0.942
2406,0.846
2407,0.664
2408,0.918
2409,0.704
2410,0.968
2411,0.902
2412,0.68
2413,0.41
2414,0.278
2415,0.348
2416,0.05
2417,0.888
2418,0.98
2419,0.004
2420,0.552
2421,0.986
2422,0.654
2423,0.662
2424,0.99
2425,0.724
2426,0.624
2427,0.274
