id,voting
2141,0.838
2142,0.734
2143,0.495
2144,0.851
2145,0.654
2146,0.622
2147,0.54
2148,0.575
2149,0.649
2150,0.157
2151,0.656
2152,0.862
2153,0.641
2154,0.684
2155,0.662
2156,0.643
2157,0.869
2158,0.642
2159,0.575
2160,0.505
2161,0.748
2162,0.389
2163,0.574
2164,0.485
2165,0.596
2166,0.745
2167,0.635
2168,0.303
2169,0.623
2170,0.868
2171,0.397
2172,0.358
2173,0.679
2174,0.606
2175,0.639
2176,0.639
2177,0.548
2178,0.391
2179,0.74
2180,0.539
2181,0.727
2182,0.511
2183,0.514
2184,0.691
2185,0.889
2186,0.723
2187,0.525
2188,0.597
2189,0.581
2190,0.583
2191,0.89
2192,0.823
2193,0.662
2194,0.75
2195,0.824
2196,0.481
2197,0.697
2198,0.62
2199,0.713
2200,0.787
2201,0.391
2202,0.78
2203,0.591
2204,0.87
2205,0.503
2206,0.618
2207,0.535
2208,0.696
2209,0.872
2210,0.805
2211,0.556
2212,0.414
2213,0.504
2214,0.551
2215,0.585
2216,0.827
2217,0.756
2218,0.329
2219,0.559
2220,0.452
2221,0.572
2222,0.674
2223,0.786
2224,0.574
2225,0.208
2226,0.485
2227,0.812
2228,0.609
2229,0.455
2230,0.698
2231,0.739
2232,0.643
2233,0.442
2234,0.587
2235,0.498
2236,0.715
2237,0.837
2238,0.791
2239,0.451
2240,0.231
2241,0.56
2242,0.808
2243,0.541
2244,0.76
2245,0.386
2246,0.761
2247,0.458
2248,0.518
2249,0.497
2250,0.819
2251,0.395
2252,0.572
2253,0.569
2254,0.648
2255,0.464
2256,0.581
2257,0.469
2258,0.731
2259,0.306
2260,0.713
2261,0.661
2262,0.202
2263,0.573
2264,0.723
2265,0.423
2266,0.528
2267,0.771
2268,0.803
2269,0.551
2270,0.479
2271,0.301
2272,0.551
2273,0.736
2274,0.624
2275,0.678
2276,0.508
2277,0.48
2278,0.377
2279,0.402
2280,0.512
2281,0.41
2282,0.727
2283,0.388
2284,0.915
2285,0.787
2286,0.393
2287,0.501
2288,0.558
2289,0.55
2290,0.549
2291,0.343
2292,0.555
2293,0.486
2294,0.718
2295,0.715
2296,0.583
2297,0.702
2298,0.591
2299,0.392
2300,0.452
2301,0.504
2302,0.539
2303,0.897
2304,0.852
2305,0.407
2306,0.375
2307,0.685
2308,0.849
2309,0.432
2310,0.594
2311,0.362
2312,0.758
2313,0.656
2314,0.562
2315,0.708
2316,0.655
2317,0.736
2318,0.454
2319,0.696
2320,0.611
2321,0.807
2322,0.301
2323,0.509
2324,0.672
2325,0.525
2326,0.444
2327,0.436
2328,0.333
2329,0.499
2330,0.793
2331,0.462
2332,0.934
2333,0.509
2334,0.514
2335,0.577
2336,0.472
2337,0.33
2338,0.482
2339,0.503
2340,0.779
2341,0.231
2342,0.765
2343,0.486
2344,0.709
2345,0.571
2346,0.239
2347,0.392
2348,0.623
2349,0.695
2350,0.705
2351,0.585
2352,0.46
2353,0.805
2354,0.69
2355,0.612
2356,0.743
2357,0.559
2358,0.364
2359,0.55
2360,0.697
2361,0.249
2362,0.619
2363,0.209
2364,0.68
2365,0.736
2366,0.727
2367,0.86
2368,0.565
2369,0.647
2370,0.661
2371,0.617
2372,0.493
2373,0.634
2374,0.688
2375,0.567
2376,0.691
2377,0.674
2378,0.513
2379,0.865
2380,0.736
2381,0.351
2382,0.897
2383,0.289
2384,0.357
2385,0.683
2386,0.553
2387,0.32
2388,0.501
2389,0.434
2390,0.696
2391,0.811
2392,0.369
2393,0.542
2394,0.48
2395,0.335
2396,0.764
2397,0.38
2398,0.8
2399,0.778
2400,0.839
2401,0.86
2402,0.653
2403,0.708
2404,0.574
2405,0.542
2406,0.627
2407,0.508
2408,0.577
2409,0.524
2410,0.552
2411,0.585
2412,0.519
2413,0.901
2414,0.653
2415,0.768
2416,0.764
2417,0.245
2418,0.68
2419,0.671
2420,0.589
2421,0.479
2422,0.532
2423,0.61
2424,0.787
2425,0.57
2426,0.356
2427,0.409
2428,0.794
2429,0.632
2430,0.912
2431,0.531
2432,0.599
2433,0.868
2434,0.563
2435,0.78
2436,0.342
2437,0.707
2438,0.532
2439,0.659
2440,0.851
2441,0.61
2442,0.572
2443,0.628
2444,0.494
2445,0.29
2446,0.607
2447,0.647
2448,0.704
2449,0.383
2450,0.665
2451,0.404
2452,0.421
2453,0.133
2454,0.616
2455,0.56
2456,0.394
2457,0.577
2458,0.528
2459,0.737
2460,0.657
2461,0.618
2462,0.526
2463,0.504
2464,0.511
2465,0.67
2466,0.806
2467,0.485
2468,0.673
2469,0.277
2470,0.606
2471,0.376
2472,0.621
2473,0.805
2474,0.611
2475,0.549
2476,0.712
2477,0.623
2478,0.849
2479,0.304
2480,0.336
2481,0.749
2482,0.507
2483,0.785
2484,0.426
2485,0.521
2486,0.519
2487,0.686
2488,0.336
2489,0.454
2490,0.469
2491,0.714
2492,0.39
2493,0.646
2494,0.634
2495,0.538
2496,0.55
2497,0.665
2498,0.48
2499,0.578
2500,0.417
2501,0.347
2502,0.451
2503,0.715
2504,0.624
2505,0.429
2506,0.737
2507,0.809
2508,0.609
2509,0.565
2510,0.748
2511,0.819
2512,0.774
2513,0.157
2514,0.823
2515,0.534
2516,0.92
2517,0.816
2518,0.534
2519,0.461
2520,0.592
2521,0.386
2522,0.414
2523,0.644
2524,0.682
2525,0.717
2526,0.699
2527,0.633
2528,0.781
2529,0.394
2530,0.576
2531,0.797
2532,0.781
2533,0.653
2534,0.483
2535,0.555
2536,0.633
2537,0.671
2538,0.533
2539,0.726
2540,0.674
2541,0.595
2542,0.683
2543,0.527
2544,0.815
2545,0.369
2546,0.625
2547,0.663
2548,0.471
2549,0.46
2550,0.657
2551,0.482
2552,0.618
2553,0.609
2554,0.847
2555,0.856
2556,0.792
2557,0.802
2558,0.489
2559,0.734
2560,0.468
2561,0.806
2562,0.515
2563,0.728
2564,0.231
2565,0.747
2566,0.706
2567,0.251
2568,0.463
2569,0.514
2570,0.669
2571,0.595
2572,0.427
2573,0.776
2574,0.531
2575,0.664
2576,0.735
2577,0.425
2578,0.45
2579,0.409
2580,0.187
2581,0.415
2582,0.488
2583,0.328
2584,0.807
2585,0.859
2586,0.698
2587,0.575
2588,0.702
2589,0.542
2590,0.356
2591,0.597
2592,0.884
2593,0.559
2594,0.628
2595,0.614
2596,0.807
2597,0.817
2598,0.623
2599,0.728
2600,0.505
2601,0.582
2602,0.543
2603,0.757
2604,0.561
2605,0.507
2606,0.482
2607,0.601
2608,0.446
2609,0.709
2610,0.762
2611,0.592
2612,0.367
2613,0.712
2614,0.399
2615,0.751
2616,0.312
2617,0.531
2618,0.639
2619,0.634
2620,0.651
2621,0.322
2622,0.548
2623,0.623
2624,0.338
2625,0.552
2626,0.563
2627,0.623
2628,0.895
2629,0.29
2630,0.657
2631,0.857
2632,0.549
2633,0.671
2634,0.386
2635,0.828
2636,0.597
2637,0.762
2638,0.631
2639,0.776
2640,0.733
2641,0.378
2642,0.613
2643,0.666
2644,0.754
2645,0.492
2646,0.562
2647,0.196
2648,0.513
2649,0.726
2650,0.454
2651,0.413
2652,0.669
2653,0.413
2654,0.558
2655,0.722
2656,0.642
2657,0.547
2658,0.356
2659,0.721
2660,0.745
2661,0.661
2662,0.767
2663,0.755
2664,0.615
2665,0.623
2666,0.716
2667,0.354
2668,0.473
2669,0.348
2670,0.268
2671,0.649
2672,0.56
2673,0.407
2674,0.586
2675,0.59
2676,0.454
2677,0.79
2678,0.526
2679,0.281
2680,0.671
2681,0.735
2682,0.359
2683,0.583
2684,0.34
2685,0.669
2686,0.718
2687,0.435
2688,0.767
2689,0.604
2690,0.548
2691,0.57
2692,0.633
2693,0.274
2694,0.566
2695,0.696
2696,0.368
2697,0.438
2698,0.756
2699,0.901
2700,0.504
2701,0.559
2702,0.386
2703,0.608
2704,0.327
2705,0.378
2706,0.655
2707,0.627
2708,0.656
2709,0.724
2710,0.608
2711,0.324
2712,0.66
2713,0.755
2714,0.538
2715,0.845
2716,0.578
2717,0.756
2718,0.777
2719,0.776
2720,0.478
2721,0.72
2722,0.421
2723,0.544
2724,0.501
2725,0.631
2726,0.688
2727,0.654
2728,0.535
2729,0.541
2730,0.73
2731,0.416
2732,0.425
2733,0.657
2734,0.692
2735,0.372
2736,0.429
2737,0.533
2738,0.632
2739,0.56
2740,0.704
2741,0.704
2742,0.632
2743,0.637
2744,0.746
2745,0.846
2746,0.493
2747,0.385
2748,0.683
2749,0.562
2750,0.654
2751,0.56
2752,0.342
2753,0.664
2754,0.546
2755,0.634
2756,0.349
2757,0.861
2758,0.472
2759,0.247
2760,0.701
2761,0.441
2762,0.717
2763,0.649
2764,0.274
2765,0.258
2766,0.612
2767,0.784
2768,0.914
2769,0.851
2770,0.62
2771,0.716
2772,0.898
2773,0.704
2774,0.612
2775,0.584
2776,0.464
2777,0.194
2778,0.586
2779,0.604
2780,0.671
2781,0.313
2782,0.454
2783,0.73
2784,0.643
2785,0.898
2786,0.85
2787,0.664
2788,0.813
2789,0.704
2790,0.814
2791,0.827
2792,0.574
2793,0.661
2794,0.481
2795,0.878
2796,0.357
2797,0.868
2798,0.766
2799,0.715
2800,0.71
2801,0.699
2802,0.685
2803,0.292
2804,0.699
2805,0.709
2806,0.533
2807,0.586
2808,0.554
2809,0.495
2810,0.663
2811,0.676
2812,0.711
2813,0.779
2814,0.369
2815,0.878
2816,0.62
2817,0.55
2818,0.75
2819,0.686
2820,0.502
2821,0.643
2822,0.418
2823,0.555
2824,0.568
2825,0.298
2826,0.497
2827,0.684
2828,0.526
2829,0.363
2830,0.449
2831,0.909
2832,0.643
2833,0.643
2834,0.599
2835,0.408
2836,0.667
2837,0.616
2838,0.618
2839,0.804
2840,0.499
2841,0.372
2842,0.67
2843,0.632
2844,0.71
2845,0.71
2846,0.456
2847,0.819
2848,0.335
2849,0.478
2850,0.659
2851,0.33
2852,0.686
2853,0.613
2854,0.361
2855,0.658
2856,0.394
2857,0.62
2858,0.335
2859,0.506
2860,0.619
2861,0.564
2862,0.514
2863,0.432
2864,0.805
2865,0.552
2866,0.597
2867,0.665
2868,0.524
2869,0.452
2870,0.437
2871,0.645
2872,0.654
2873,0.616
2874,0.762
2875,0.782
2876,0.821
2877,0.489
2878,0.574
2879,0.584
2880,0.724
2881,0.473
2882,0.361
2883,0.597
2884,0.625
2885,0.625
2886,0.597
2887,0.789
2888,0.683
2889,0.751
2890,0.602
2891,0.876
2892,0.762
2893,0.537
2894,0.712
2895,0.473
2896,0.492
2897,0.522
2898,0.556
2899,0.714
2900,0.775
2901,0.854
2902,0.645
2903,0.658
2904,0.536
2905,0.438
2906,0.457
2907,0.65
2908,0.655
2909,0.674
2910,0.359
2911,0.649
2912,0.574
2913,0.517
2914,0.605
2915,0.627
2916,0.315
2917,0.502
2918,0.473
2919,0.459
2920,0.649
2921,0.475
2922,0.629
2923,0.624
2924,0.217
2925,0.646
2926,0.564
2927,0.699
2928,0.401
2929,0.608
2930,0.618
2931,0.877
2932,0.84
2933,0.732
2934,0.706
2935,0.619
2936,0.375
2937,0.544
2938,0.592
2939,0.757
2940,0.636
2941,0.582
2942,0.643
2943,0.768
2944,0.735
2945,0.714
2946,0.218
2947,0.555
2948,0.758
2949,0.856
2950,0.922
2951,0.835
2952,0.676
2953,0.623
2954,0.641
2955,0.62
2956,0.901
2957,0.333
2958,0.808
2959,0.742
2960,0.572
2961,0.848
2962,0.486
2963,0.862
2964,0.6
2965,0.768
2966,0.583
2967,0.69
2968,0.849
2969,0.833
2970,0.233
2971,0.561
2972,0.632
2973,0.748
2974,0.309
2975,0.58
2976,0.373
2977,0.611
2978,0.66
2979,0.731
2980,0.832
2981,0.669
2982,0.489
2983,0.503
2984,0.723
2985,0.643
2986,0.419
2987,0.558
2988,0.747
2989,0.517
2990,0.562
2991,0.863
2992,0.636
2993,0.61
2994,0.673
2995,0.602
2996,0.53
2997,0.622
2998,0.681
2999,0.752
3000,0.328
3001,0.212
3002,0.764
3003,0.707
3004,0.679
3005,0.627
3006,0.6
3007,0.581
3008,0.226
3009,0.262
3010,0.67
3011,0.721
3012,0.535
3013,0.492
3014,0.515
3015,0.604
3016,0.683
3017,0.343
3018,0.599
3019,0.667
3020,0.657
3021,0.919
3022,0.796
3023,0.787
3024,0.297
3025,0.402
3026,0.628
3027,0.524
3028,0.533
3029,0.236
3030,0.476
3031,0.441
3032,0.758
3033,0.416
3034,0.311
3035,0.566
3036,0.379
3037,0.391
3038,0.767
3039,0.496
3040,0.72
3041,0.627
3042,0.588
3043,0.387
3044,0.5
3045,0.624
3046,0.526
3047,0.523
3048,0.397
3049,0.415
3050,0.552
3051,0.654
3052,0.521
3053,0.589
3054,0.837
3055,0.276
3056,0.663
3057,0.374
3058,0.872
3059,0.587
3060,0.704
3061,0.509
3062,0.734
3063,0.745
3064,0.429
3065,0.806
3066,0.246
3067,0.73
3068,0.654
3069,0.815
3070,0.528
3071,0.313
3072,0.826
3073,0.81
3074,0.674
3075,0.772
3076,0.409
3077,0.875
3078,0.447
3079,0.249
3080,0.595
3081,0.863
3082,0.837
3083,0.306
3084,0.656
3085,0.537
3086,0.396
3087,0.823
3088,0.679
3089,0.451
3090,0.661
3091,0.629
3092,0.505
3093,0.816
3094,0.533
3095,0.504
3096,0.531
3097,0.601
3098,0.253
3099,0.618
3100,0.453
3101,0.754
3102,0.697
3103,0.471
3104,0.56
3105,0.577
3106,0.325
3107,0.552
3108,0.887
3109,0.425
3110,0.574
3111,0.552
3112,0.571
3113,0.619
3114,0.666
3115,0.67
3116,0.605
3117,0.537
3118,0.7
3119,0.395
3120,0.784
3121,0.519
3122,0.517
3123,0.362
3124,0.557
3125,0.757
3126,0.536
3127,0.547
3128,0.414
3129,0.602
3130,0.659
3131,0.423
3132,0.376
3133,0.625
3134,0.488
3135,0.78
3136,0.466
3137,0.633
3138,0.715
3139,0.352
3140,0.656
3141,0.609
3142,0.512
3143,0.659
3144,0.531
3145,0.592
3146,0.422
3147,0.771
3148,0.565
3149,0.484
3150,0.533
3151,0.626
3152,0.818
3153,0.667
3154,0.563
3155,0.318
3156,0.538
3157,0.469
3158,0.841
3159,0.903
3160,0.453
3161,0.494
3162,0.536
3163,0.605
3164,0.624
3165,0.663
3166,0.756
3167,0.699
3168,0.373
3169,0.622
3170,0.51
3171,0.42
3172,0.731
3173,0.516
3174,0.751
3175,0.504
3176,0.776
3177,0.613
3178,0.636
3179,0.487
3180,0.721
3181,0.485
3182,0.791
3183,0.513
3184,0.752
3185,0.525
3186,0.691
3187,0.724
3188,0.477
3189,0.459
3190,0.639
3191,0.478
3192,0.688
3193,0.213
3194,0.546
3195,0.701
3196,0.495
3197,0.415
3198,0.282
3199,0.518
3200,0.753
3201,0.711
3202,0.79
3203,0.429
3204,0.741
3205,0.305
3206,0.908
3207,0.52
3208,0.548
3209,0.893
3210,0.471
3211,0.729
3212,0.624
3213,0.534
3214,0.679
3215,0.32
3216,0.84
3217,0.67
3218,0.662
3219,0.354
3220,0.441
3221,0.523
3222,0.51
3223,0.737
3224,0.477
3225,0.307
3226,0.706
3227,0.403
3228,0.61
3229,0.627
3230,0.75
3231,0.459
3232,0.759
3233,0.435
3234,0.698
3235,0.479
3236,0.595
3237,0.25
3238,0.841
3239,0.421
3240,0.526
3241,0.569
3242,0.745
3243,0.318
3244,0.828
3245,0.257
3246,0.785
3247,0.379
3248,0.57
3249,0.658
3250,0.421
3251,0.615
3252,0.612
3253,0.505
3254,0.358
3255,0.567
3256,0.737
3257,0.593
3258,0.425
3259,0.649
3260,0.842
3261,0.787
3262,0.655
3263,0.795
3264,0.481
3265,0.85
3266,0.366
3267,0.582
3268,0.515
3269,0.388
3270,0.476
3271,0.725
3272,0.63
3273,0.651
3274,0.664
3275,0.835
3276,0.876
3277,0.711
3278,0.651
3279,0.717
3280,0.493
3281,0.755
3282,0.682
3283,0.847
3284,0.531
3285,0.41
3286,0.752
3287,0.407
3288,0.786
3289,0.277
3290,0.797
3291,0.68
3292,0.856
3293,0.63
3294,0.351
3295,0.685
3296,0.585
3297,0.537
3298,0.627
3299,0.578
3300,0.361
3301,0.582
3302,0.799
3303,0.865
3304,0.6
3305,0.545
3306,0.465
3307,0.408
3308,0.667
3309,0.694
3310,0.538
3311,0.754
3312,0.597
3313,0.462
3314,0.494
3315,0.671
3316,0.507
3317,0.655
3318,0.673
3319,0.752
3320,0.685
3321,0.63
3322,0.515
3323,0.557
3324,0.424
3325,0.652
3326,0.509
3327,0.495
3328,0.518
3329,0.636
3330,0.815
3331,0.478
3332,0.621
3333,0.602
3334,0.878
3335,0.531
3336,0.583
3337,0.488
3338,0.845
3339,0.478
3340,0.382
3341,0.699
3342,0.493
3343,0.776
3344,0.578
3345,0.813
3346,0.46
3347,0.537
3348,0.695
3349,0.584
3350,0.625
3351,0.521
3352,0.742
3353,0.904
3354,0.547
3355,0.519
3356,0.856
3357,0.723
3358,0.449
3359,0.723
3360,0.527
3361,0.647
3362,0.46
3363,0.576
3364,0.489
3365,0.563
3366,0.821
3367,0.35
3368,0.668
3369,0.681
3370,0.681
3371,0.825
3372,0.724
3373,0.592
3374,0.759
3375,0.767
3376,0.715
3377,0.524
3378,0.661
3379,0.643
3380,0.77
3381,0.539
3382,0.844
3383,0.434
3384,0.479
3385,0.859
3386,0.701
3387,0.884
3388,0.612
3389,0.563
3390,0.849
3391,0.382
3392,0.477
3393,0.637
3394,0.82
3395,0.637
3396,0.472
3397,0.658
3398,0.63
3399,0.812
3400,0.653
3401,0.213
3402,0.709
3403,0.466
3404,0.721
3405,0.717
3406,0.766
3407,0.745
3408,0.424
3409,0.814
3410,0.497
3411,0.786
3412,0.703
3413,0.655
3414,0.57
3415,0.754
3416,0.889
3417,0.836
3418,0.53
3419,0.379
3420,0.575
3421,0.612
3422,0.771
3423,0.741
3424,0.521
3425,0.478
3426,0.821
3427,0.621
3428,0.819
3429,0.624
3430,0.394
3431,0.859
3432,0.892
3433,0.291
3434,0.382
3435,0.875
3436,0.668
3437,0.419
3438,0.459
3439,0.535
3440,0.77
3441,0.818
3442,0.768
3443,0.876
3444,0.447
3445,0.447
3446,0.761
3447,0.325
3448,0.542
3449,0.777
3450,0.458
3451,0.582
3452,0.441
3453,0.615
3454,0.631
3455,0.735
3456,0.786
3457,0.921
3458,0.852
3459,0.224
3460,0.603
3461,0.52
3462,0.416
3463,0.473
3464,0.843
3465,0.607
3466,0.802
3467,0.602
3468,0.629
3469,0.625
3470,0.584
3471,0.657
3472,0.519
3473,0.293
3474,0.45
3475,0.735
3476,0.507
3477,0.429
3478,0.544
3479,0.615
3480,0.338
3481,0.369
3482,0.64
3483,0.703
3484,0.51
3485,0.56
3486,0.15
3487,0.608
3488,0.599
3489,0.548
3490,0.693
3491,0.908
3492,0.717
3493,0.417
3494,0.49
3495,0.809
3496,0.482
3497,0.64
3498,0.876
3499,0.556
3500,0.777
3501,0.782
3502,0.248
3503,0.739
3504,0.355
3505,0.349
3506,0.612
3507,0.411
3508,0.497
3509,0.663
3510,0.927
3511,0.756
3512,0.19
3513,0.748
3514,0.673
3515,0.699
3516,0.485
3517,0.651
3518,0.648
3519,0.719
3520,0.653
3521,0.664
3522,0.593
3523,0.551
3524,0.468
3525,0.653
3526,0.494
3527,0.415
3528,0.585
3529,0.819
3530,0.596
3531,0.673
3532,0.626
3533,0.584
3534,0.819
3535,0.803
3536,0.701
3537,0.598
3538,0.576
3539,0.368
3540,0.439
3541,0.555
3542,0.709
3543,0.746
3544,0.642
3545,0.451
3546,0.636
3547,0.894
3548,0.392
3549,0.84
3550,0.268
3551,0.608
3552,0.612
3553,0.608
3554,0.588
3555,0.537
3556,0.853
3557,0.691
3558,0.794
3559,0.583
3560,0.622
3561,0.507
3562,0.481
3563,0.622
3564,0.535
3565,0.816
3566,0.92
3567,0.549
3568,0.835
3569,0.29
3570,0.532
3571,0.338
3572,0.718
3573,0.906
3574,0.844
3575,0.764
3576,0.27
3577,0.73
3578,0.512
3579,0.442
3580,0.289
3581,0.366
3582,0.581
3583,0.762
3584,0.248
3585,0.762
3586,0.393
3587,0.764
3588,0.622
3589,0.645
3590,0.774
3591,0.654
3592,0.747
3593,0.874
3594,0.571
3595,0.63
3596,0.773
3597,0.719
3598,0.874
3599,0.497
3600,0.544
3601,0.424
3602,0.673
3603,0.679
3604,0.853
3605,0.916
3606,0.691
3607,0.477
3608,0.665
3609,0.763
3610,0.67
3611,0.453
3612,0.372
3613,0.56
3614,0.28
3615,0.816
3616,0.37
3617,0.643
3618,0.583
3619,0.44
3620,0.194
3621,0.706
3622,0.555
3623,0.526
3624,0.57
3625,0.295
3626,0.378
3627,0.743
3628,0.42
3629,0.644
3630,0.651
3631,0.517
3632,0.596
3633,0.771
3634,0.49
3635,0.488
3636,0.548
3637,0.904
3638,0.649
3639,0.776
3640,0.357
3641,0.778
3642,0.76
3643,0.723
3644,0.574
3645,0.374
3646,0.91
3647,0.692
3648,0.877
3649,0.313
3650,0.74
3651,0.709
3652,0.361
3653,0.442
3654,0.438
3655,0.853
3656,0.426
3657,0.392
3658,0.622
3659,0.756
3660,0.686
3661,0.793
3662,0.673
3663,0.792
3664,0.592
3665,0.35
3666,0.664
3667,0.378
3668,0.635
3669,0.696
3670,0.475
3671,0.737
3672,0.887
3673,0.661
3674,0.904
3675,0.523
3676,0.824
3677,0.669
3678,0.396
3679,0.656
3680,0.415
3681,0.416
3682,0.183
3683,0.615
3684,0.847
3685,0.353
3686,0.617
3687,0.697
3688,0.432
3689,0.373
3690,0.405
3691,0.618
3692,0.847
3693,0.613
3694,0.592
3695,0.708
3696,0.756
3697,0.747
3698,0.794
3699,0.445
3700,0.707
3701,0.623
3702,0.635
3703,0.599
3704,0.839
3705,0.667
3706,0.678
3707,0.726
3708,0.354
3709,0.504
3710,0.875
3711,0.49
3712,0.608
3713,0.478
3714,0.164
3715,0.658
3716,0.711
3717,0.489
3718,0.743
3719,0.236
3720,0.581
3721,0.562
3722,0.587
3723,0.704
3724,0.296
3725,0.486
3726,0.676
3727,0.567
3728,0.618
3729,0.803
3730,0.561
3731,0.47
3732,0.686
3733,0.883
3734,0.829
3735,0.89
3736,0.487
3737,0.639
3738,0.466
3739,0.871
3740,0.402
3741,0.63
3742,0.403
3743,0.663
3744,0.613
3745,0.427
3746,0.634
3747,0.568
3748,0.393
3749,0.358
3750,0.221
3751,0.614
3752,0.789
3753,0.705
3754,0.711
3755,0.564
3756,0.408
3757,0.609
3758,0.416
3759,0.595
3760,0.629
3761,0.63
3762,0.349
3763,0.31
3764,0.51
3765,0.603
3766,0.586
3767,0.613
3768,0.576
3769,0.659
3770,0.458
3771,0.66
3772,0.727
3773,0.524
3774,0.325
3775,0.475
3776,0.456
3777,0.757
3778,0.531
3779,0.569
3780,0.662
3781,0.641
3782,0.558
3783,0.687
3784,0.705
3785,0.541
3786,0.718
3787,0.688
3788,0.602
3789,0.685
3790,0.476
3791,0.139
3792,0.423
3793,0.713
3794,0.773
3795,0.714
3796,0.587
3797,0.651
3798,0.558
3799,0.922
3800,0.213
3801,0.521
3802,0.774
3803,0.606
3804,0.75
3805,0.722
3806,0.782
3807,0.734
3808,0.379
3809,0.421
3810,0.717
3811,0.737
3812,0.892
3813,0.783
3814,0.879
3815,0.749
3816,0.21
3817,0.481
3818,0.708
3819,0.853
3820,0.44
3821,0.384
3822,0.595
3823,0.727
3824,0.554
3825,0.698
3826,0.358
3827,0.556
3828,0.637
3829,0.569
3830,0.514
3831,0.509
3832,0.43
3833,0.588
3834,0.436
3835,0.454
3836,0.528
3837,0.638
3838,0.304
3839,0.83
3840,0.289
3841,0.573
3842,0.589
3843,0.543
3844,0.739
3845,0.775
3846,0.726
3847,0.426
3848,0.639
3849,0.679
3850,0.775
3851,0.678
3852,0.54
3853,0.541
3854,0.452
3855,0.626
3856,0.229
3857,0.586
3858,0.332
3859,0.56
3860,0.405
3861,0.263
3862,0.695
3863,0.549
3864,0.533
3865,0.904
3866,0.574
3867,0.6
3868,0.806
3869,0.79
3870,0.383
3871,0.844
3872,0.659
3873,0.39
3874,0.562
3875,0.516
3876,0.667
3877,0.83
3878,0.433
3879,0.468
3880,0.527
3881,0.642
3882,0.601
3883,0.561
3884,0.512
3885,0.432
3886,0.84
3887,0.541
3888,0.456
3889,0.613
3890,0.649
3891,0.292
3892,0.385
3893,0.403
3894,0.564
3895,0.308
3896,0.745
3897,0.378
3898,0.577
3899,0.776
3900,0.616
3901,0.551
3902,0.56
3903,0.647
3904,0.512
3905,0.774
3906,0.646
3907,0.749
3908,0.664
3909,0.281
3910,0.646
3911,0.564
3912,0.398
3913,0.287
3914,0.59
3915,0.594
3916,0.827
3917,0.728
3918,0.677
3919,0.531
3920,0.422
3921,0.553
3922,0.85
3923,0.661
3924,0.629
3925,0.671
3926,0.364
3927,0.689
3928,0.803
3929,0.791
3930,0.697
3931,0.77
3932,0.632
3933,0.405
3934,0.651
3935,0.416
3936,0.42
3937,0.659
3938,0.627
3939,0.684
3940,0.724
3941,0.871
3942,0.736
3943,0.485
3944,0.687
3945,0.511
3946,0.803
3947,0.211
3948,0.72
3949,0.565
3950,0.429
3951,0.75
3952,0.914
3953,0.503
3954,0.47
3955,0.711
3956,0.618
3957,0.616
3958,0.765
3959,0.812
3960,0.696
3961,0.74
3962,0.63
3963,0.584
3964,0.598
3965,0.582
3966,0.623
3967,0.459
3968,0.519
3969,0.638
3970,0.631
3971,0.516
3972,0.643
3973,0.445
3974,0.766
3975,0.485
3976,0.883
3977,0.234
3978,0.59
3979,0.503
3980,0.69
3981,0.381
3982,0.686
3983,0.576
3984,0.642
3985,0.588
3986,0.757
3987,0.654
3988,0.664
3989,0.396
3990,0.6
3991,0.302
3992,0.599
3993,0.444
3994,0.51
3995,0.644
3996,0.584
3997,0.796
3998,0.651
3999,0.558
4000,0.635
4001,0.719
4002,0.697
4003,0.612
4004,0.59
4005,0.467
4006,0.574
4007,0.578
4008,0.463
4009,0.667
4010,0.199
4011,0.607
4012,0.792
4013,0.698
4014,0.501
4015,0.924
4016,0.326
4017,0.857
4018,0.74
4019,0.722
4020,0.68
4021,0.509
4022,0.598
4023,0.498
4024,0.428
4025,0.573
4026,0.519
4027,0.658
4028,0.734
4029,0.676
4030,0.549
4031,0.7
4032,0.863
4033,0.603
4034,0.664
4035,0.781
4036,0.471
4037,0.481
4038,0.463
4039,0.652
4040,0.678
4041,0.3
4042,0.487
4043,0.729
4044,0.221
4045,0.526
4046,0.394
4047,0.585
4048,0.503
4049,0.835
4050,0.801
4051,0.532
4052,0.803
4053,0.899
4054,0.711
4055,0.738
4056,0.675
4057,0.539
4058,0.75
4059,0.33
4060,0.843
4061,0.415
4062,0.567
4063,0.893
4064,0.833
4065,0.65
4066,0.61
4067,0.445
4068,0.726
4069,0.423
4070,0.71
4071,0.602
4072,0.535
4073,0.509
4074,0.589
4075,0.489
4076,0.594
4077,0.898
4078,0.747
4079,0.42
4080,0.781
4081,0.546
4082,0.681
4083,0.631
4084,0.457
4085,0.795
4086,0.496
4087,0.591
4088,0.848
4089,0.645
4090,0.804
4091,0.751
4092,0.603
4093,0.617
4094,0.5
4095,0.509
4096,0.528
4097,0.676
4098,0.649
4099,0.779
4100,0.723
4101,0.564
4102,0.606
4103,0.538
4104,0.873
4105,0.609
4106,0.508
4107,0.597
4108,0.703
4109,0.806
4110,0.569
4111,0.718
4112,0.564
4113,0.65
4114,0.812
4115,0.456
4116,0.781
4117,0.248
4118,0.575
4119,0.449
4120,0.397
4121,0.57
4122,0.611
4123,0.446
4124,0.639
4125,0.566
4126,0.42
4127,0.871
4128,0.325
4129,0.387
4130,0.264
4131,0.714
4132,0.803
4133,0.385
4134,0.381
4135,0.626
4136,0.572
4137,0.64
4138,0.466
4139,0.698
