id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
3595,GLO,ZQF,2016/7/20,-1,1,briesbe01,rogertr01,1,1,5,5,2016,-0.56392252,-1.09535131,-0.802186468,0.066528005,-1.005001569,0.637085506,0.701118086,0.593993745,0.180173863,0.593111454,-0.343390401,-0.234801266,0.30279598,0.000893986,-0.696957395,-1.128115135,-0.502697141,-0.06633452,-0.36123587,0.601309654,-0.473003231,-0.731086624,0.11473171,-0.919417005,0.826550505,-0.63012683,DET_2016,MIN_2016,-0.4013146,0.009738942,0.925696323,0.886843712,0.006927073,-1.052908695,-0.051783467,0.199226487,-0.286949196,-0.739133528,-0.051754651,0.702918349,0.177290588,0.285118344,-0.186627743,-1.177338334,-0.027039738,1.25806129,1.074617285,,-0.530686611,0.372148879,0.816769348,-0.4247859,0.60204324,0.690195367,-0.594263148,-0.559955841,-1.359232943,-0.287457863,0.302678685,-0.260125738,-1.26498015,,-0.120024149,-0.892232393,0.29080514,-0.047843145,0.495722575,0.066660117,-0.58799281,0.612589747,0.169760751,0.109430776,0.530878334,0.962739076,-1.016561036,-0.278263993,-0.479850292,-0.150615788,0.617987755,-0.14721135,-0.099281863,1.361948093,0.46217136,0.465782804,0.446268709,-1.133646097,0.466630276,-0.230318568,1.309680878,1.473608869,0.352930856,-0.397492494,-0.269290571,0.85305631,-0.579536745,-0.810112687,1.260650873,-0.03871664,-0.378188961,-0.243480689,0.936062009,-0.028655492,0.209767535,-1.271184707,-0.807924887,-1.386181654,2.134708902,0.510068423,-0.844800942,-1.100506419,-0.254758797,-0.752936005,,-0.676375517,0.118324508,,-1.183916246,0.791095954,-0.163338136,-0.166780049,0.261382545,0.548294719,-0.342947604,-1.209207404,-0.301073214,-0.174231467,1.30378186,-0.371730005,-1.002402018,-0.690230081,-0.009234977,-0.523977132,0.350301861,0.616344349,0.572602979,-1.029623594,-0.161706481,-0.327521138,-0.023482626,-0.644248817,,-0.720152544,0.61254523,0.06454496,0.240070104,-0.178293993,-0.140663061,-0.391332631,0.658711161,-0.571922561,0.600853237,-0.364008061,0.870954816,0.769599106
6012,HAN,JEM,2016/7/20,1,1,widenta01,duffety01,1,1,10,5,2016,,0.133967481,0.298995651,-0.306282658,-0.117453858,1.325746175,1.52827661,1.059683664,-0.026022907,0.327234618,-1.087197565,0.59567794,-0.790918295,0.069229596,0.050550526,1.601366003,-0.046235982,-0.83408521,0.786391533,0.503342248,0.789643457,0.620903977,-0.76786765,0.6032683,-1.262014965,-0.840845793,,LAD_2016,-1.19127004,-0.997311655,0.186955239,-0.839011793,-0.742442393,0.31765482,1.063723294,-0.443969855,0.851247551,0.572414609,-0.847716183,1.066822186,0.82857647,0.129432414,-0.877965636,0.490435106,0.236606854,-0.514286285,0.266119793,0.043220868,-0.355774028,0.453271011,-0.350849476,0.139121553,0.55531422,0.019041804,0.065975306,0.012392779,0.848976796,,0.438432738,,-2.439524081,0.340003805,0.016005659,-0.178184707,,0.317796616,-0.835575612,0.038139305,-0.056364539,-0.285216439,-0.185444159,0.292479297,0.804294266,0.708887904,-0.117628948,-0.000542191,0.189096743,0.223767875,0.033417839,-0.362694125,-0.202085472,0.330025165,-1.229415941,-1.197672139,-0.610187778,1.237427704,1.261405317,2.208065961,-0.628031551,-1.05647252,-0.163017129,-0.77956216,-1.031841005,-0.1778218,-0.025214303,-0.24947988,-0.883238897,0.808698238,0.506854671,0.130839033,-0.843015596,-0.588045911,-0.256567076,1.410908162,1.451858911,,-1.067327528,0.428553651,0.047546234,-0.959591436,-0.122459169,1.020259372,0.400569815,-1.041348336,-0.565858252,0.53969648,0.535948838,-0.864501536,0.058820261,-0.096788323,-0.186039481,0.125554354,-0.072399259,-1.103453799,0.262875542,-0.697230295,0.355001895,0.104206186,-0.246618416,-0.633347979,-0.103881523,-0.244565842,-0.7174644,-0.629198488,0.582616414,0.4429479,0.201315333,0.751209358,1.453805061,-0.384210546,0.796838127,-0.287901767,-0.246170512,,1.097392947,0.622889926,1.883054207,0.767114953,0.444350449,1.599288927,,-0.421372599,-0.060429477,0.939614893
5306,MZG,GUT,2016/7/20,1,1,wingetr01,hugheph01,1,1,5,5,2016,-0.929384121,-1.225437955,,0.660263504,-1.005001569,0.010404296,-0.096846609,-0.365257808,0.90186256,-0.647647114,0.194630115,-1.419903559,0.529710938,-0.834838496,-1.228664456,1.352635042,-1.402341394,-0.997266985,-0.261156165,-0.460775742,0.045023972,-0.762322338,0.48621599,-0.722957818,0.316570801,-0.552206306,PHI_2016,MIA_2016,0.608303887,0.240497741,0.037304223,-0.581222224,-0.594834621,0.001560686,-0.922764554,-0.323789923,-0.36914597,0.010512871,-0.651445388,-0.8815661,-0.423067675,0.253344694,0.437840458,0.407978974,0.254420628,-0.427640628,-0.370784974,-0.062879434,-0.124838978,-1.285633244,0.051621455,0.263719017,-0.803581538,,-0.184691456,-0.455491459,-0.651226871,-0.056372659,-0.567950679,-1.09649142,0.756072986,-1.286415472,-1.336828458,0.086848575,1.402614099,-0.384088323,0.060549949,0.714057328,-0.612820624,-0.076529349,0.282974171,-1.273563503,-0.681097069,0.203673602,-1.177852698,-0.856347248,,-0.888110759,0.738862974,-0.362048,,-0.116291012,0.203466776,0.237630433,-0.526684779,-0.113916394,0.641581511,0.837069321,0.949839019,0.053870146,-0.526169752,-1.047204306,-1.005621432,-0.331588666,0.654181348,0.32529193,-0.45129234,-0.068269945,0.543750742,0.097973897,-0.22774664,-0.558090945,-0.277209823,0.186292143,1.853636586,0.019264761,-0.101648475,0.929660305,-0.076108129,0.618576197,0.573735661,0.190293493,,-0.320998912,-0.85735358,0.004144226,-0.067758282,,-0.154745142,-0.267705735,-0.243759595,-0.105538088,-0.53925713,-0.097851939,0.223430859,-0.165791742,0.17594023,-0.743109408,-0.553455368,-0.064881059,0.258715824,-0.485929081,-0.084690898,-0.299853532,0.727782207,0.213435017,0.209902739,-0.091446171,1.381586787,,0.13683451,0.147486464,0.580217051,0.315733616,,-0.82756769,-0.749668298,-0.368047029,0.071879172,-0.026752494,0.274826447,-0.544908039,0.118861859,-0.680255488
2792,XFB,SAJ,2016/7/20,-1,-1,iveyty01,carraca01,1,1,5,5,2016,-0.191565417,,-0.623332048,0.259837237,-0.738737256,1.398055546,1.255800861,0.883162797,0.778144498,0.504485842,1.40290353,-0.326588441,1.599276623,0.975765481,-0.995632349,0.01843761,-0.575133431,-1.214145966,0.672957449,,0.890348461,0.859630024,0.617974138,-0.696394099,1.313873337,-0.456631173,ARI_2016,TOR_2016,0.191151979,0.242295504,0.447059204,-0.708360949,-0.622847214,-0.326237989,-0.619321995,-0.444305442,0.04045572,0.743967318,0.265480255,0.146672247,-0.660076974,0.194469557,0.689207562,0.490435106,0.236606854,-0.514286285,1.068804938,-0.207978374,-0.70681791,0.284449277,-0.09547024,-0.236352289,,-0.450873983,-0.123639604,0.672893307,-0.231091551,-0.441857702,-0.052060412,-0.036548129,1.200154295,-0.065218676,-0.606470667,-0.223839147,0.36776232,0.70153529,0.53032277,0.865694842,-0.060974565,1.085472924,0.876948591,0.115659087,0.953645074,0.170746169,0.544449973,0.642323952,0.20167145,1.066835032,-2.311332869,0.628785093,0.35969705,0.853522695,0.768149444,0.174633307,-0.684446382,-0.935162201,-0.282891307,-0.584287126,1.066751912,-0.00993478,-0.710805104,0.345903164,-0.463550494,-0.334099303,0.313242189,-0.685626355,0.673614712,-0.949994259,0.541155059,0.038319279,-0.456863783,-0.448912444,0.304125199,-0.734198206,-0.675633877,0.952482261,0.115181963,0.151338344,1.146445487,-0.861498592,-1.332555988,-0.229292476,0.593828578,-0.637147741,,0.529046643,0.475656663,0.979094024,0.251056703,-0.129713007,0.073008796,-0.831532592,-0.445447494,-0.783544108,0.722327857,-0.61417378,1.547855364,0.286780466,,-0.17588945,0.658988009,-0.433662501,0.2030366,-1.025959694,0.893439242,0.423828185,0.283016211,-0.169223904,,-0.791760285,-0.854634819,-0.013690037,,0.616584542,0.234386598,-0.456495312,-0.59185563,1.026028376,0.301416767,-0.357873481,-2.112213861,-0.478536918,1.601641023,-0.378034477
804,BPH,YHA,2016/7/20,1,1,richaly01,alvarjo03,2,2,5,25,2016,0.859998624,0.800661534,1.676057792,0.280548941,0.592584311,-0.413122015,-0.833179884,0.124819862,-0.321571611,0.327234618,-1.167363448,1.303874317,-1.183165585,-0.775987599,0.175271936,-1.0556142,,0.371116378,0.354045401,-1.221841923,1.687493195,-0.199975405,-0.746036461,-0.580848778,-0.222275345,1.978054289,STL_2016,SDP_2016,1.2288533,1.023416597,-0.092321387,0.972031291,0.414440162,,0.976393487,0.013357369,0.312739956,-0.509827486,,-0.429139426,0.226312106,0.28033704,-0.237623331,-0.565235218,0.22384866,0.584456084,0.8268363,0.076189338,-0.203148369,0.818491526,0.145418326,-0.45988694,1.041351258,0.759038676,0.224962955,0.135231234,-0.06454364,0.841116403,0.873504301,0.628763039,-0.061896218,0.98503537,0.826230821,-0.623751544,-0.239425075,0.853780765,0.466066905,-0.931136221,1.637797561,-0.018722174,-0.463687934,1.082175367,-0.471247208,0.255185106,-0.129347493,-0.825433024,-0.428698039,1.132773364,0.501761794,,0.666237063,0.577256398,-0.493459581,-0.6563535,-0.039267756,-0.670249701,-0.290152755,0.719294256,0.138036845,-0.09568468,0.134779948,-0.893712107,-0.546259864,0.024623733,-0.030988495,-0.627116626,0.727835311,-0.544302362,-0.577718055,-0.41603019,0.493639817,0.891577182,0.384759146,-0.544893638,-0.059947679,-0.506286865,0.539827995,0.683071523,-1.089161434,0.694896493,0.106489405,-0.47568148,-0.589786663,-0.466626528,1.0141385,-0.426583637,-0.385445964,0.326685924,-0.018715392,-0.184508641,0.526254047,-0.517418514,0.125206281,0.525130749,0.469323053,1.258078865,1.321051482,0.043620264,-0.282651178,-0.710040712,0.433857878,-0.07363622,-0.707025034,-0.092570055,-0.05401873,0.892944358,-0.787704892,-0.376833553,-0.577229662,-0.612354109,-0.788126975,-0.844064775,-0.198376322,1.093513799,-1.937877748,2.026246034,1.153823168,-2.344184957,-2.857742438,0.450474976,0.579394425,-0.821387586,-1.852501583,-2.217013089
7089,RKN,PJT,2016/7/20,-1,1,norrida01,blackpa01,1,1,54,5,2016,-0.184669915,0.426662431,-0.110148448,0.280548941,-1.005001569,-0.048131861,,-0.91920816,-1.050133534,-1.445277622,0.468185861,-0.344901134,1.515270881,-0.890530555,0.093218377,-1.538392998,0.293916954,-0.17459229,-0.532923549,-0.357962568,-0.590220537,0.472087227,-0.061393048,-0.686467431,-0.030629466,-0.059295526,SEA_2016,CHW_2016,0.586129699,0.350371019,-0.540980083,-0.314301145,0.195345124,1.013792708,0.349407561,-0.213671998,0.995294562,-0.232878817,-0.65278449,-0.772308474,-0.008791092,0.293131059,0.006446132,-0.058290823,0.295049463,0.056065417,,0.51198629,-0.849973725,0.534941266,0.28130701,0.109224135,0.703997465,0.319535922,-0.132700736,0.076270974,-0.641448389,-0.700146334,0.257381017,0.590978367,0.125345339,0.385028525,0.824858292,0.482565506,0.227749094,-0.724240455,-0.064503029,-0.16029136,-0.352177693,0.1567757,-0.190089183,,0.059446231,0.287413921,-0.44264348,-0.82784245,-0.062237591,0.099133089,-0.026794116,-0.592230126,-0.583133999,-0.769619622,-0.277924632,-0.826390608,-0.602253944,-0.305009738,0.154255726,-0.53616995,0.691800187,0.377014749,-0.546988221,-0.737636599,-0.196611194,0.652397768,0.423840176,0.201682734,-0.011222531,-0.274994686,0.001059269,-0.671102415,-0.18577455,0.319484825,0.187235358,-0.840441723,-0.926975441,-1.272333427,0.516396931,0.743514262,,0.010507845,0.428536623,0.267661559,0.615579759,-0.153496976,-0.170825732,-0.027948428,1.347565642,-0.521998082,-0.552251356,-0.401594103,-0.255470397,-0.380771345,-0.120140935,0.513429687,-0.58936977,0.136361228,0.740305468,0.457499059,0.233701504,,1.348713221,-0.25737254,-0.256410029,0.335682767,2.297686346,-0.847631421,-0.070272164,-0.001324096,0.40328537,-0.674593815,-0.655355506,,,-0.048519376,0.639961275,0.091128178,0.72307877,0.227704723,-0.196008686,-0.122350986,0.488272743,-0.336970538,0.429898319,-1.242700961
7253,BPH,YHA,2016/7/20,1,1,diazyi01,coveydy01,0,0,11,,2016,0.453164011,0.49495792,1.03896198,0.308164545,0.415074769,0.309971688,-0.161721787,0.686899465,0.022089673,0.593111454,-0.919427727,1.043766771,-0.562161026,-0.946073447,0.452612965,-0.758782537,,-0.128022393,-0.557068873,0.113602129,-0.170282355,0.136314792,0.47591898,-0.615073593,0.213908371,0.455515379,STL_2016,SDP_2016,1.280202866,1.032705238,-0.121995828,1.020304252,0.420518746,-0.41276189,0.967148147,0.045290963,0.328439559,-0.49574184,0.411450299,-0.452036608,0.181335842,0.284766011,-0.190832866,-0.524560619,0.234035081,0.541467125,0.800527209,0.104970038,-0.153894376,0.79738471,0.180159125,-0.418089083,0.995793582,0.764107063,0.294769975,0.152397117,-0.026329666,0.801434726,0.857623445,0.670714515,-0.039319694,1.000040102,0.860418901,-0.648869227,-0.177951126,0.832955889,0.419081802,-0.87293015,1.630554385,,-0.418674338,1.091046217,-0.53373804,0.265803516,-0.089278624,-0.847728961,-0.386869065,1.155359759,0.45819603,-0.055138499,0.686146146,0.54153803,-0.466440695,-0.640782532,-0.075702066,-0.686809015,-0.264230971,,0.198128873,-0.131374348,0.095472509,-0.857618586,-0.542441027,-0.02881289,-0.023273479,-0.588263595,0.702843927,-0.596055287,-0.588180695,-0.371786052,0.495422973,0.927726505,0.369052875,-0.50745883,-0.074374976,-0.552853239,0.509045414,,-1.036845428,0.696202914,0.146197621,-0.48217381,-0.580598471,-0.426924016,0.985025977,-0.406532961,-0.3535955,0.293157506,-0.542688984,,-0.278658179,-0.204464038,-0.089106371,1.636229328,-0.450669831,-0.896539092,0.220065888,0.170567519,,-0.362626105,0.285763872,-0.275411636,-0.028383419,0.53436567,0.217507201,-0.223559909,0.335055638,-0.104185015,0.333057488,-0.805412818,-0.770706413,-1.225691337,0.13944219,-0.347210493,1.104905101,0.581682757,-0.324490207,0.086028008,-0.078768353,0.277452625,-1.320535669,-0.694036801,-0.343556021,-0.289005876
5602,UPV,STC,2016/7/20,1,1,maldoan01,morgaad01,,1,5,5,2016,0.191134939,-0.262796785,-0.290171852,-0.865498652,-0.2949634,-0.141101051,-0.187671859,-0.174801083,0.970594817,-1.179400786,-0.206199302,-0.358374545,-1.054599926,0.895715931,-0.764241313,-1.677271597,-0.789334969,2.116288556,,1.213727269,-0.007848126,-0.779924198,0.457684691,-1.244419942,0.914439957,1.153929474,NYY_2016,BAL_2016,0.031178924,-0.286348763,-0.631240232,-0.212029753,0.116138432,1.924249523,-0.309353789,-0.239370466,-0.073709804,0.315810706,-0.263079455,-0.857894384,0.038229548,0.292619654,-0.042299979,0.648209282,0.193487086,-0.68178772,0.194702921,,-0.127961921,,0.501548572,-0.277926668,-0.30923494,-0.060898685,0.066394564,-0.270237321,-1.473951612,-1.032995842,,0.112637924,0.860231544,,-0.008225008,0.496560387,1.261313466,0.498217302,-0.288729495,0.648730894,0.114900512,-0.590313705,,0.774860866,0.206811512,-0.019624128,-0.515369762,0.625309953,0.880124703,-0.043325235,-0.035359882,0.584534291,0.149260845,-0.307608422,0.227545991,-0.31858665,-0.668836254,0.401336424,0.227957164,-0.224386889,0.585750834,0.019532521,-0.75871225,-1.480421744,-0.781798041,0.471454612,,-0.322755185,0.648488344,0.220458858,-0.391072274,0.15334425,0.225236867,0.002339999,-0.365586878,-1.220786623,-0.544964137,0.00539547,0.946615669,-0.749183611,,0.505709217,-0.567089803,-1.2019713,0.091803562,-0.38278977,-0.412470701,0.128343626,0.006396267,-0.038095256,0.246260523,-0.266813927,-0.538498074,0.88754714,0.123318454,0.429943786,0.649923064,-0.123138259,-0.373367171,-0.635296753,-0.416103353,-0.214355923,-0.669555437,-0.239569556,0.044871202,-0.681111456,-0.21636938,0.227714214,0.49510141,-0.163718432,0.550229372,-1.306164596,-0.406107158,-0.674620719,1.013238731,-0.003994353,-1.238656028,,-0.571482555,-1.415973638,0.414775629,-0.078082268,-0.496163028,,-0.816716988,1.086017254
8598,QDH,HXK,2016/7/20,-1,-1,rodrica02,millesh01,1,1,5,5,2016,-0.070894134,0.072176325,-0.034164544,0.522185481,-0.206208629,-0.024028737,-0.96293024,-0.299062483,1.183664813,-0.204519054,,-0.754846032,-0.183371265,-0.333107119,-0.329357451,0.360450732,-0.012669134,2.108406644,0.399022907,0.013908618,0.163812964,0.635925788,-0.489263234,-0.926936143,-0.341314107,0.298583145,OAK_2016,HOU_2016,0.586129699,0.847182759,-0.255703732,-0.744498417,-0.83446314,0.115267268,-0.648677436,-0.302241938,-0.263565385,,-0.465911496,0.133551992,-0.473995293,0.242931835,0.491445868,0.265121845,0.27768438,-0.278608494,0.352142531,0.586624898,-0.428952809,-0.488951593,0.310323742,-0.647885771,-0.253175066,0.150227868,-0.796388447,-0.170298856,-0.185972732,-0.019492539,0.068687052,0.509553189,1.357433139,,-0.548416559,0.496807916,-0.048149585,-0.12319328,,0.243407968,0.172520059,-0.066184148,0.287956664,-0.239831476,-0.603270138,0.777671246,0.946689934,-0.586978714,-0.037912281,0.484404275,0.680578378,0.001998908,0.156003815,0.567003945,0.741955114,1.018135272,0.400486913,-1.23483981,-1.072402119,0.813311255,1.294673801,0.213917102,-0.212324002,-0.224672775,0.062726367,,0.000103309,-0.891026683,-0.730223748,-0.787447369,0.597924878,-0.941285212,-0.365361805,-0.56310366,1.187193992,-0.215080985,0.205412386,-0.440563002,0.965361384,-0.073452515,0.20259872,-0.851225713,-0.203543747,0.87747117,0.467739679,0.549369446,-0.180637643,0.419533178,-0.153314552,-0.321564584,0.428070465,-0.004936857,-0.229451211,0.006578206,-0.408094149,-0.137700028,0.213140651,-0.958077858,-1.437102928,0.627658194,-0.436976235,-1.394771779,1.074855214,0.411573727,-1.739775589,-2.111092907,0.848166527,-0.015145396,-0.378373759,-0.553244726,-0.247170861,-1.160857591,-0.872338952,-0.107065947,-0.028548385,-0.458173524,0.16428731,0.055084003,0.268708801,0.601903602,0.15045961,0.179705663,-0.131431626,0.370543818,-0.630361006,-1.717331038
6060,VQC,RAV,2016/7/20,1,-1,pallaan01,brighje01,1,1,14,11,2016,-0.760444324,-0.763630366,-0.685288154,0.6326479,-0.383718171,-1.077679562,-1.082949321,-1.20721589,1.582311903,-1.179400786,-0.323555543,-0.646761526,0.445390443,-0.079423523,-0.811011842,-0.878225266,-0.094448495,0.476464834,0.365683933,-1.92337818,1.201377481,-1.246341093,0.489678429,-0.546874061,-0.181254384,0.511081886,PIT_2016,MIL_2016,-0.368045868,0.117032767,1.47730105,0.983639268,0.647291265,-0.240431748,-0.022533243,0.178203527,0.226464496,-0.715382778,-0.51645172,0.082302335,0.132270827,0.288527345,-0.139859889,-0.631136573,0.205665559,0.654446582,0.789237289,,0.94592572,0.817383494,-0.166932219,1.107309715,0.311605334,-0.26016003,-0.081656311,0.040966251,0.014472989,0.228116186,0.202884268,-0.126566396,0.224384294,0.150706326,-0.339350947,-0.343242728,-0.024808477,0.113504567,0.051061184,0.220667501,-0.06098178,-0.303422497,-0.217597455,0.082579199,,0.573469783,-0.34601509,-0.067701079,-0.691591229,0.006521924,-0.090091156,-0.784807406,-0.57656945,0.024670858,0.172161085,-0.126515351,-0.384094145,-1.647721903,-0.616865358,0.113893865,0.969231239,0.55371525,0.493450971,0.226952587,0.911549194,1.076373491,0.234337782,0.124236191,0.204486584,,0.326740047,2.335033027,0.334053054,-0.273367718,-0.710687853,-1.259246588,-0.208986177,-0.488157583,0.963704966,0.765971512,0.213730884,0.374409469,0.308111479,-0.181868903,0.274599529,0.193290794,0.223871159,-0.266298701,-0.251222339,0.921719486,0.374839081,0.355202583,0.08591682,-1.618011857,-0.624822607,1.358102872,,0.5101131,0.572039425,-0.270757756,0.382818126,1.168993208,0.161496363,-0.247071511,0.366500768,,1.061164659,0.074589338,0.519061252,0.250471359,,-0.669646708,-0.586634357,-1.293646845,0.377408068,0.253937534,,0.241580969,0.741760786,-0.108855062,,-0.300457255,-0.202570674,-1.207974686,1.221895802,
2572,JBM,FBW,2016/7/20,-1,-1,jonesja09,detmere01,1,1,5,5,2016,,-0.109944977,-0.469026273,1.046881969,-0.561227714,0.681848449,0.431886095,0.705480609,0.070202253,0.593111454,0.018595753,-0.048337805,1.123508498,-1.372202489,-0.198071757,-0.094333807,0.557986544,,-0.155305269,0.263445731,-0.109440171,-0.145520008,-0.777445761,0.254980116,-0.410167434,-0.470095803,KCR_2016,CLE_2016,-0.234970937,0.20496721,,0.152810744,1.239856152,0.648842936,-0.269792334,-0.211712421,-0.257487558,0.847780278,0.770338091,-0.907441234,0.038229548,0.292619654,-0.042299979,0.780994811,0.147889128,-0.824956387,1.437232751,-0.213036501,-0.173377276,0.215167769,-0.181393296,0.761781345,,-0.837332353,-0.224314266,-0.447145576,-0.572399119,0.093382012,-0.050617126,-0.153274217,0.391801992,-0.65328348,-0.685609006,0.58790545,0.890432444,-0.055460288,-0.082590236,0.382830848,0.169426803,0.333085572,0.760550366,-0.19817032,-0.515632842,-0.441937246,0.924758431,0.492517831,0.393910501,0.239100179,-2.650773595,0.620062402,-0.31356157,,0.103895968,-0.333225651,-0.60458171,-0.324795574,0.472087021,0.729736716,0.526166884,-0.107226988,-0.361065033,-0.070967315,0.62861387,0.652165553,-0.43099816,-0.000579812,0.1181237,0.108744157,0.239314274,0.584277675,-0.691341286,-0.274537823,1.756774513,0.126809485,-0.051761542,0.492244429,-0.259363899,,-0.200502262,-0.810595491,-0.322435143,0.243235693,-0.716970582,0.274883542,0.756983142,0.774231945,0.492591464,3.055423433,-0.308944808,-0.407666296,-0.613804864,0.381719728,0.348328375,-0.193352389,-0.342198844,-0.829268776,,-0.08521678,-0.68284013,0.931241766,-0.369259408,-0.496637485,0.5722451,0.197325957,0.128410676,-0.297355381,-0.760533563,-0.633758328,-0.423708875,0.243510778,0.178026603,2.276146814,-0.413260708,-0.023093433,1.174631301,-0.514515131,-0.637811217,-0.005308894,-0.260301772,,-0.468309183,1.048061469,-0.223133564,
